date,sku_name,sales,store
2017-10-19,Super Puff Shorty,92,1
2017-10-20,Super Puff Shorty,86,1
2017-10-21,Super Puff Shorty,109,1
2017-10-22,Super Puff Shorty,93,1
2017-10-23,Super Puff Shorty,88,1
2017-10-24,Super Puff Shorty,76,1
2017-10-25,Super Puff Shorty,87,1
2017-10-26,Super Puff Shorty,89,1
2017-10-27,Super Puff Shorty,93,1
2017-10-28,Super Puff Shorty,112,1
2017-10-29,Super Puff Shorty,91,1
2017-10-30,Super Puff Shorty,69,1
2017-10-31,Super Puff Shorty,87,1
2017-11-01,Super Puff Shorty,90,1
2017-11-02,Super Puff Shorty,103,1
2017-11-03,Super Puff Shorty,104,1
2017-11-04,Super Puff Shorty,107,1
2017-11-05,Super Puff Shorty,110,1
2017-11-06,Super Puff Shorty,62,1
2017-11-07,Super Puff Shorty,96,1
2017-11-08,Super Puff Shorty,103,1
2017-11-09,Super Puff Shorty,100,1
2017-11-10,Super Puff Shorty,86,1
2017-11-11,Super Puff Shorty,105,1
2017-11-12,Super Puff Shorty,133,1
2017-11-13,Super Puff Shorty,67,1
2017-11-14,Super Puff Shorty,78,1
2017-11-15,Super Puff Shorty,106,1
2017-11-16,Super Puff Shorty,101,1
2017-11-17,Super Puff Shorty,107,1
2017-11-18,Super Puff Shorty,101,1
2017-11-19,Super Puff Shorty,114,1
2017-11-20,Super Puff Shorty,82,1
2017-11-21,Super Puff Shorty,84,1
2017-11-22,Super Puff Shorty,86,1
2017-11-23,Super Puff Shorty,92,1
2017-11-24,Super Puff Shorty,107,1
2017-11-25,Super Puff Shorty,99,1
2017-11-26,Super Puff Shorty,114,1
2017-11-27,Super Puff Shorty,67,1
2017-11-28,Super Puff Shorty,76,1
2017-11-29,Super Puff Shorty,92,1
2017-11-30,Super Puff Shorty,93,1
2017-12-01,Super Puff Shorty,63,1
2017-12-02,Super Puff Shorty,77,1
2017-12-03,Super Puff Shorty,94,1
2017-12-04,Super Puff Shorty,65,1
2017-12-05,Super Puff Shorty,58,1
2017-12-06,Super Puff Shorty,67,1
2017-12-07,Super Puff Shorty,66,1
2017-12-08,Super Puff Shorty,79,1
2017-12-09,Super Puff Shorty,89,1
2017-12-10,Super Puff Shorty,83,1
2017-12-11,Super Puff Shorty,67,1
2017-12-12,Super Puff Shorty,56,1
2017-12-13,Super Puff Shorty,61,1
2017-12-14,Super Puff Shorty,81,1
2017-12-15,Super Puff Shorty,51,1
2017-12-16,Super Puff Shorty,77,1
2017-12-17,Super Puff Shorty,67,1
2017-12-18,Super Puff Shorty,58,1
2017-12-19,Super Puff Shorty,65,1
2017-12-20,Super Puff Shorty,68,1
2017-12-21,Super Puff Shorty,56,1
2017-12-22,Super Puff Shorty,67,1
2017-12-23,Super Puff Shorty,73,1
2017-12-24,Super Puff Shorty,87,1
2017-12-25,Super Puff Shorty,50,1
2017-12-26,Super Puff Shorty,67,1
2017-12-27,Super Puff Shorty,62,1
2017-12-28,Super Puff Shorty,82,1
2017-12-29,Super Puff Shorty,65,1
2017-12-30,Super Puff Shorty,77,1
2017-12-31,Super Puff Shorty,64,1
2013-01-01,TNA Sweatfleece Hoodie,21,1
2013-01-02,TNA Sweatfleece Hoodie,28,1
2013-01-03,TNA Sweatfleece Hoodie,40,1
2013-01-04,TNA Sweatfleece Hoodie,45,1
2013-01-05,TNA Sweatfleece Hoodie,38,1
2013-01-06,TNA Sweatfleece Hoodie,61,1
2013-01-07,TNA Sweatfleece Hoodie,26,1
2013-01-08,TNA Sweatfleece Hoodie,48,1
2013-01-09,TNA Sweatfleece Hoodie,33,1
2013-01-10,TNA Sweatfleece Hoodie,40,1
2013-01-11,TNA Sweatfleece Hoodie,53,1
2013-01-12,TNA Sweatfleece Hoodie,43,1
2013-01-13,TNA Sweatfleece Hoodie,63,1
2013-01-14,TNA Sweatfleece Hoodie,27,1
2013-01-15,TNA Sweatfleece Hoodie,40,1
2013-01-16,TNA Sweatfleece Hoodie,39,1
2013-01-17,TNA Sweatfleece Hoodie,40,1
2013-01-18,TNA Sweatfleece Hoodie,45,1
2013-01-19,TNA Sweatfleece Hoodie,47,1
2013-01-20,TNA Sweatfleece Hoodie,53,1
2013-01-21,TNA Sweatfleece Hoodie,41,1
2013-01-22,TNA Sweatfleece Hoodie,44,1
2013-01-23,TNA Sweatfleece Hoodie,46,1
2013-01-24,TNA Sweatfleece Hoodie,41,1
2013-01-25,TNA Sweatfleece Hoodie,50,1
2013-01-26,TNA Sweatfleece Hoodie,49,1
2013-01-27,TNA Sweatfleece Hoodie,46,1
2013-01-28,TNA Sweatfleece Hoodie,31,1
2013-01-29,TNA Sweatfleece Hoodie,39,1
2013-01-30,TNA Sweatfleece Hoodie,43,1
2013-01-31,TNA Sweatfleece Hoodie,44,1
2013-02-01,TNA Sweatfleece Hoodie,40,1
2013-02-02,TNA Sweatfleece Hoodie,43,1
2013-02-03,TNA Sweatfleece Hoodie,53,1
2013-02-04,TNA Sweatfleece Hoodie,43,1
2013-02-05,TNA Sweatfleece Hoodie,39,1
2013-02-06,TNA Sweatfleece Hoodie,49,1
2013-02-07,TNA Sweatfleece Hoodie,47,1
2013-02-08,TNA Sweatfleece Hoodie,51,1
2013-02-09,TNA Sweatfleece Hoodie,58,1
2013-02-10,TNA Sweatfleece Hoodie,60,1
2013-02-11,TNA Sweatfleece Hoodie,40,1
2013-02-12,TNA Sweatfleece Hoodie,50,1
2013-02-13,TNA Sweatfleece Hoodie,58,1
2013-02-14,TNA Sweatfleece Hoodie,41,1
2013-02-15,TNA Sweatfleece Hoodie,45,1
2013-02-16,TNA Sweatfleece Hoodie,44,1
2013-02-17,TNA Sweatfleece Hoodie,53,1
2013-02-18,TNA Sweatfleece Hoodie,39,1
2013-02-19,TNA Sweatfleece Hoodie,42,1
2013-02-20,TNA Sweatfleece Hoodie,47,1
2013-02-21,TNA Sweatfleece Hoodie,34,1
2013-02-22,TNA Sweatfleece Hoodie,40,1
2013-02-23,TNA Sweatfleece Hoodie,51,1
2013-02-24,TNA Sweatfleece Hoodie,64,1
2013-02-25,TNA Sweatfleece Hoodie,43,1
2013-02-26,TNA Sweatfleece Hoodie,46,1
2013-02-27,TNA Sweatfleece Hoodie,49,1
2013-02-28,TNA Sweatfleece Hoodie,48,1
2013-03-01,TNA Sweatfleece Hoodie,50,1
2013-03-02,TNA Sweatfleece Hoodie,56,1
2013-03-03,TNA Sweatfleece Hoodie,63,1
2013-03-04,TNA Sweatfleece Hoodie,45,1
2013-03-05,TNA Sweatfleece Hoodie,41,1
2013-03-06,TNA Sweatfleece Hoodie,46,1
2013-03-07,TNA Sweatfleece Hoodie,54,1
2013-03-08,TNA Sweatfleece Hoodie,68,1
2013-03-09,TNA Sweatfleece Hoodie,60,1
2013-03-10,TNA Sweatfleece Hoodie,58,1
2013-03-11,TNA Sweatfleece Hoodie,39,1
2013-03-12,TNA Sweatfleece Hoodie,38,1
2013-03-13,TNA Sweatfleece Hoodie,54,1
2013-03-14,TNA Sweatfleece Hoodie,55,1
2013-03-15,TNA Sweatfleece Hoodie,57,1
2013-03-16,TNA Sweatfleece Hoodie,92,1
2013-03-17,TNA Sweatfleece Hoodie,65,1
2013-03-18,TNA Sweatfleece Hoodie,43,1
2013-03-19,TNA Sweatfleece Hoodie,64,1
2013-03-20,TNA Sweatfleece Hoodie,58,1
2013-03-21,TNA Sweatfleece Hoodie,51,1
2013-03-22,TNA Sweatfleece Hoodie,61,1
2013-03-23,TNA Sweatfleece Hoodie,63,1
2013-03-24,TNA Sweatfleece Hoodie,80,1
2013-03-25,TNA Sweatfleece Hoodie,47,1
2013-03-26,TNA Sweatfleece Hoodie,52,1
2013-03-27,TNA Sweatfleece Hoodie,39,1
2013-03-28,TNA Sweatfleece Hoodie,63,1
2013-03-29,TNA Sweatfleece Hoodie,61,1
2013-03-30,TNA Sweatfleece Hoodie,64,1
2013-03-31,TNA Sweatfleece Hoodie,53,1
2013-04-01,TNA Sweatfleece Hoodie,42,1
2013-04-02,TNA Sweatfleece Hoodie,66,1
2013-04-03,TNA Sweatfleece Hoodie,68,1
2013-04-04,TNA Sweatfleece Hoodie,71,1
2013-04-05,TNA Sweatfleece Hoodie,80,1
2013-04-06,TNA Sweatfleece Hoodie,72,1
2013-04-07,TNA Sweatfleece Hoodie,94,1
2013-04-08,TNA Sweatfleece Hoodie,53,1
2013-04-09,TNA Sweatfleece Hoodie,50,1
2013-04-10,TNA Sweatfleece Hoodie,64,1
2013-04-11,TNA Sweatfleece Hoodie,55,1
2013-04-12,TNA Sweatfleece Hoodie,70,1
2013-04-13,TNA Sweatfleece Hoodie,82,1
2013-04-14,TNA Sweatfleece Hoodie,72,1
2013-04-15,TNA Sweatfleece Hoodie,52,1
2013-04-16,TNA Sweatfleece Hoodie,60,1
2013-04-17,TNA Sweatfleece Hoodie,55,1
2013-04-18,TNA Sweatfleece Hoodie,52,1
2013-04-19,TNA Sweatfleece Hoodie,67,1
2013-04-20,TNA Sweatfleece Hoodie,55,1
2013-04-21,TNA Sweatfleece Hoodie,71,1
2013-04-22,TNA Sweatfleece Hoodie,56,1
2013-04-23,TNA Sweatfleece Hoodie,64,1
2013-04-24,TNA Sweatfleece Hoodie,55,1
2013-04-25,TNA Sweatfleece Hoodie,59,1
2013-04-26,TNA Sweatfleece Hoodie,63,1
2013-04-27,TNA Sweatfleece Hoodie,68,1
2013-04-28,TNA Sweatfleece Hoodie,69,1
2013-04-29,TNA Sweatfleece Hoodie,55,1
2013-04-30,TNA Sweatfleece Hoodie,51,1
2013-05-01,TNA Sweatfleece Hoodie,61,1
2013-05-02,TNA Sweatfleece Hoodie,91,1
2013-05-03,TNA Sweatfleece Hoodie,69,1
2013-05-04,TNA Sweatfleece Hoodie,93,1
2013-05-05,TNA Sweatfleece Hoodie,62,1
2013-05-06,TNA Sweatfleece Hoodie,54,1
2013-05-07,TNA Sweatfleece Hoodie,54,1
2013-05-08,TNA Sweatfleece Hoodie,60,1
2013-05-09,TNA Sweatfleece Hoodie,80,1
2013-05-10,TNA Sweatfleece Hoodie,87,1
2013-05-11,TNA Sweatfleece Hoodie,71,1
2013-05-12,TNA Sweatfleece Hoodie,86,1
2013-05-13,TNA Sweatfleece Hoodie,52,1
2013-05-14,TNA Sweatfleece Hoodie,63,1
2013-05-15,TNA Sweatfleece Hoodie,68,1
2013-05-16,TNA Sweatfleece Hoodie,69,1
2013-05-17,TNA Sweatfleece Hoodie,68,1
2013-05-18,TNA Sweatfleece Hoodie,87,1
2013-05-19,TNA Sweatfleece Hoodie,87,1
2013-05-20,TNA Sweatfleece Hoodie,55,1
2013-05-21,TNA Sweatfleece Hoodie,78,1
2013-05-22,TNA Sweatfleece Hoodie,50,1
2013-05-23,TNA Sweatfleece Hoodie,71,1
2013-05-24,TNA Sweatfleece Hoodie,71,1
2013-05-25,TNA Sweatfleece Hoodie,84,1
2013-05-26,TNA Sweatfleece Hoodie,91,1
2013-05-27,TNA Sweatfleece Hoodie,48,1
2013-05-28,TNA Sweatfleece Hoodie,67,1
2013-05-29,TNA Sweatfleece Hoodie,67,1
2013-05-30,TNA Sweatfleece Hoodie,91,1
2013-05-31,TNA Sweatfleece Hoodie,83,1
2013-06-01,TNA Sweatfleece Hoodie,71,1
2013-06-02,TNA Sweatfleece Hoodie,86,1
2013-06-03,TNA Sweatfleece Hoodie,62,1
2013-06-04,TNA Sweatfleece Hoodie,63,1
2013-06-05,TNA Sweatfleece Hoodie,70,1
2013-06-06,TNA Sweatfleece Hoodie,67,1
2013-06-07,TNA Sweatfleece Hoodie,81,1
2013-06-08,TNA Sweatfleece Hoodie,90,1
2013-06-09,TNA Sweatfleece Hoodie,97,1
2013-06-10,TNA Sweatfleece Hoodie,61,1
2013-06-11,TNA Sweatfleece Hoodie,68,1
2013-06-12,TNA Sweatfleece Hoodie,90,1
2013-06-13,TNA Sweatfleece Hoodie,70,1
2013-06-14,TNA Sweatfleece Hoodie,81,1
2013-06-15,TNA Sweatfleece Hoodie,76,1
2013-06-16,TNA Sweatfleece Hoodie,76,1
2013-06-17,TNA Sweatfleece Hoodie,69,1
2013-06-18,TNA Sweatfleece Hoodie,66,1
2013-06-19,TNA Sweatfleece Hoodie,75,1
2013-06-20,TNA Sweatfleece Hoodie,71,1
2013-06-21,TNA Sweatfleece Hoodie,98,1
2013-06-22,TNA Sweatfleece Hoodie,69,1
2013-06-23,TNA Sweatfleece Hoodie,86,1
2013-06-24,TNA Sweatfleece Hoodie,70,1
2013-06-25,TNA Sweatfleece Hoodie,53,1
2013-06-26,TNA Sweatfleece Hoodie,85,1
2013-06-27,TNA Sweatfleece Hoodie,72,1
2013-06-28,TNA Sweatfleece Hoodie,94,1
2013-06-29,TNA Sweatfleece Hoodie,93,1
2013-06-30,TNA Sweatfleece Hoodie,79,1
2013-07-01,TNA Sweatfleece Hoodie,51,1
2013-07-02,TNA Sweatfleece Hoodie,75,1
2013-07-03,TNA Sweatfleece Hoodie,64,1
2013-07-04,TNA Sweatfleece Hoodie,86,1
2013-07-05,TNA Sweatfleece Hoodie,102,1
2013-07-06,TNA Sweatfleece Hoodie,84,1
2013-07-07,TNA Sweatfleece Hoodie,115,1
2013-07-08,TNA Sweatfleece Hoodie,75,1
2013-07-09,TNA Sweatfleece Hoodie,82,1
2013-07-10,TNA Sweatfleece Hoodie,66,1
2013-07-11,TNA Sweatfleece Hoodie,82,1
2013-07-12,TNA Sweatfleece Hoodie,72,1
2013-07-13,TNA Sweatfleece Hoodie,93,1
2013-07-14,TNA Sweatfleece Hoodie,108,1
2013-07-15,TNA Sweatfleece Hoodie,53,1
2013-07-16,TNA Sweatfleece Hoodie,86,1
2013-07-17,TNA Sweatfleece Hoodie,83,1
2013-07-18,TNA Sweatfleece Hoodie,74,1
2013-07-19,TNA Sweatfleece Hoodie,99,1
2013-07-20,TNA Sweatfleece Hoodie,82,1
2013-07-21,TNA Sweatfleece Hoodie,84,1
2013-07-22,TNA Sweatfleece Hoodie,59,1
2013-07-23,TNA Sweatfleece Hoodie,65,1
2013-07-24,TNA Sweatfleece Hoodie,70,1
2013-07-25,TNA Sweatfleece Hoodie,85,1
2013-07-26,TNA Sweatfleece Hoodie,70,1
2013-07-27,TNA Sweatfleece Hoodie,73,1
2013-07-28,TNA Sweatfleece Hoodie,109,1
2013-07-29,TNA Sweatfleece Hoodie,63,1
2013-07-30,TNA Sweatfleece Hoodie,72,1
2013-07-31,TNA Sweatfleece Hoodie,66,1
2013-08-01,TNA Sweatfleece Hoodie,75,1
2013-08-02,TNA Sweatfleece Hoodie,87,1
2013-08-03,TNA Sweatfleece Hoodie,65,1
2013-08-04,TNA Sweatfleece Hoodie,76,1
2013-08-05,TNA Sweatfleece Hoodie,47,1
2013-08-06,TNA Sweatfleece Hoodie,70,1
2013-08-07,TNA Sweatfleece Hoodie,69,1
2013-08-08,TNA Sweatfleece Hoodie,67,1
2013-08-09,TNA Sweatfleece Hoodie,89,1
2013-08-10,TNA Sweatfleece Hoodie,75,1
2013-08-11,TNA Sweatfleece Hoodie,83,1
2013-08-12,TNA Sweatfleece Hoodie,57,1
2013-08-13,TNA Sweatfleece Hoodie,68,1
2013-08-14,TNA Sweatfleece Hoodie,77,1
2013-08-15,TNA Sweatfleece Hoodie,80,1
2013-08-16,TNA Sweatfleece Hoodie,75,1
2013-08-17,TNA Sweatfleece Hoodie,85,1
2013-08-18,TNA Sweatfleece Hoodie,76,1
2013-08-19,TNA Sweatfleece Hoodie,60,1
2013-08-20,TNA Sweatfleece Hoodie,62,1
2013-08-21,TNA Sweatfleece Hoodie,64,1
2013-08-22,TNA Sweatfleece Hoodie,83,1
2013-08-23,TNA Sweatfleece Hoodie,67,1
2013-08-24,TNA Sweatfleece Hoodie,78,1
2013-08-25,TNA Sweatfleece Hoodie,71,1
2013-08-26,TNA Sweatfleece Hoodie,56,1
2013-08-27,TNA Sweatfleece Hoodie,58,1
2013-08-28,TNA Sweatfleece Hoodie,57,1
2013-08-29,TNA Sweatfleece Hoodie,67,1
2013-08-30,TNA Sweatfleece Hoodie,73,1
2013-08-31,TNA Sweatfleece Hoodie,60,1
2013-09-01,TNA Sweatfleece Hoodie,83,1
2013-09-02,TNA Sweatfleece Hoodie,61,1
2013-09-03,TNA Sweatfleece Hoodie,58,1
2013-09-04,TNA Sweatfleece Hoodie,77,1
2013-09-05,TNA Sweatfleece Hoodie,65,1
2013-09-06,TNA Sweatfleece Hoodie,74,1
2013-09-07,TNA Sweatfleece Hoodie,86,1
2013-09-08,TNA Sweatfleece Hoodie,60,1
2013-09-09,TNA Sweatfleece Hoodie,55,1
2013-09-10,TNA Sweatfleece Hoodie,59,1
2013-09-11,TNA Sweatfleece Hoodie,55,1
2013-09-12,TNA Sweatfleece Hoodie,54,1
2013-09-13,TNA Sweatfleece Hoodie,72,1
2013-09-14,TNA Sweatfleece Hoodie,73,1
2013-09-15,TNA Sweatfleece Hoodie,83,1
2013-09-16,TNA Sweatfleece Hoodie,49,1
2013-09-17,TNA Sweatfleece Hoodie,60,1
2013-09-18,TNA Sweatfleece Hoodie,64,1
2013-09-19,TNA Sweatfleece Hoodie,91,1
2013-09-20,TNA Sweatfleece Hoodie,69,1
2013-09-21,TNA Sweatfleece Hoodie,61,1
2013-09-22,TNA Sweatfleece Hoodie,92,1
2013-09-23,TNA Sweatfleece Hoodie,67,1
2013-09-24,TNA Sweatfleece Hoodie,54,1
2013-09-25,TNA Sweatfleece Hoodie,68,1
2013-09-26,TNA Sweatfleece Hoodie,58,1
2013-09-27,TNA Sweatfleece Hoodie,74,1
2013-09-28,TNA Sweatfleece Hoodie,77,1
2013-09-29,TNA Sweatfleece Hoodie,80,1
2013-09-30,TNA Sweatfleece Hoodie,52,1
2013-10-01,TNA Sweatfleece Hoodie,52,1
2013-10-02,TNA Sweatfleece Hoodie,50,1
2013-10-03,TNA Sweatfleece Hoodie,51,1
2013-10-04,TNA Sweatfleece Hoodie,65,1
2013-10-05,TNA Sweatfleece Hoodie,70,1
2013-10-06,TNA Sweatfleece Hoodie,73,1
2013-10-07,TNA Sweatfleece Hoodie,52,1
2013-10-08,TNA Sweatfleece Hoodie,57,1
2013-10-09,TNA Sweatfleece Hoodie,40,1
2013-10-10,TNA Sweatfleece Hoodie,55,1
2013-10-11,TNA Sweatfleece Hoodie,84,1
2013-10-12,TNA Sweatfleece Hoodie,59,1
2013-10-13,TNA Sweatfleece Hoodie,57,1
2013-10-14,TNA Sweatfleece Hoodie,49,1
2013-10-15,TNA Sweatfleece Hoodie,60,1
2013-10-16,TNA Sweatfleece Hoodie,50,1
2013-10-17,TNA Sweatfleece Hoodie,55,1
2013-10-18,TNA Sweatfleece Hoodie,71,1
2013-10-19,TNA Sweatfleece Hoodie,75,1
2013-10-20,TNA Sweatfleece Hoodie,64,1
2013-10-21,TNA Sweatfleece Hoodie,53,1
2013-10-22,TNA Sweatfleece Hoodie,57,1
2013-10-23,TNA Sweatfleece Hoodie,46,1
2013-10-24,TNA Sweatfleece Hoodie,57,1
2013-10-25,TNA Sweatfleece Hoodie,63,1
2013-10-26,TNA Sweatfleece Hoodie,55,1
2013-10-27,TNA Sweatfleece Hoodie,63,1
2013-10-28,TNA Sweatfleece Hoodie,30,1
2013-10-29,TNA Sweatfleece Hoodie,79,1
2013-10-30,TNA Sweatfleece Hoodie,54,1
2013-10-31,TNA Sweatfleece Hoodie,54,1
2013-11-01,TNA Sweatfleece Hoodie,72,1
2013-11-02,TNA Sweatfleece Hoodie,73,1
2013-11-03,TNA Sweatfleece Hoodie,74,1
2013-11-04,TNA Sweatfleece Hoodie,35,1
2013-11-05,TNA Sweatfleece Hoodie,47,1
2013-11-06,TNA Sweatfleece Hoodie,60,1
2013-11-07,TNA Sweatfleece Hoodie,58,1
2013-11-08,TNA Sweatfleece Hoodie,71,1
2013-11-09,TNA Sweatfleece Hoodie,60,1
2013-11-10,TNA Sweatfleece Hoodie,68,1
2013-11-11,TNA Sweatfleece Hoodie,39,1
2013-11-12,TNA Sweatfleece Hoodie,73,1
2013-11-13,TNA Sweatfleece Hoodie,58,1
2013-11-14,TNA Sweatfleece Hoodie,59,1
2013-11-15,TNA Sweatfleece Hoodie,64,1
2013-11-16,TNA Sweatfleece Hoodie,74,1
2013-11-17,TNA Sweatfleece Hoodie,84,1
2013-11-18,TNA Sweatfleece Hoodie,48,1
2013-11-19,TNA Sweatfleece Hoodie,63,1
2013-11-20,TNA Sweatfleece Hoodie,58,1
2013-11-21,TNA Sweatfleece Hoodie,66,1
2013-11-22,TNA Sweatfleece Hoodie,69,1
2013-11-23,TNA Sweatfleece Hoodie,75,1
2013-11-24,TNA Sweatfleece Hoodie,71,1
2013-11-25,TNA Sweatfleece Hoodie,37,1
2013-11-26,TNA Sweatfleece Hoodie,54,1
2013-11-27,TNA Sweatfleece Hoodie,58,1
2013-11-28,TNA Sweatfleece Hoodie,55,1
2013-11-29,TNA Sweatfleece Hoodie,84,1
2013-11-30,TNA Sweatfleece Hoodie,81,1
2013-12-01,TNA Sweatfleece Hoodie,50,1
2013-12-02,TNA Sweatfleece Hoodie,26,1
2013-12-03,TNA Sweatfleece Hoodie,53,1
2013-12-04,TNA Sweatfleece Hoodie,53,1
2013-12-05,TNA Sweatfleece Hoodie,53,1
2013-12-06,TNA Sweatfleece Hoodie,52,1
2013-12-07,TNA Sweatfleece Hoodie,48,1
2013-12-08,TNA Sweatfleece Hoodie,64,1
2013-12-09,TNA Sweatfleece Hoodie,30,1
2013-12-10,TNA Sweatfleece Hoodie,44,1
2013-12-11,TNA Sweatfleece Hoodie,44,1
2013-12-12,TNA Sweatfleece Hoodie,52,1
2013-12-13,TNA Sweatfleece Hoodie,45,1
2013-12-14,TNA Sweatfleece Hoodie,55,1
2013-12-15,TNA Sweatfleece Hoodie,55,1
2013-12-16,TNA Sweatfleece Hoodie,32,1
2013-12-17,TNA Sweatfleece Hoodie,48,1
2013-12-18,TNA Sweatfleece Hoodie,40,1
2013-12-19,TNA Sweatfleece Hoodie,56,1
2013-12-20,TNA Sweatfleece Hoodie,51,1
2013-12-21,TNA Sweatfleece Hoodie,51,1
2013-12-22,TNA Sweatfleece Hoodie,49,1
2013-12-23,TNA Sweatfleece Hoodie,34,1
2013-12-24,TNA Sweatfleece Hoodie,45,1
2013-12-25,TNA Sweatfleece Hoodie,38,1
2013-12-26,TNA Sweatfleece Hoodie,51,1
2013-12-27,TNA Sweatfleece Hoodie,42,1
2013-12-28,TNA Sweatfleece Hoodie,49,1
2013-12-29,TNA Sweatfleece Hoodie,50,1
2013-12-30,TNA Sweatfleece Hoodie,34,1
2013-12-31,TNA Sweatfleece Hoodie,43,1
2014-01-01,TNA Sweatfleece Hoodie,44,1
2014-01-02,TNA Sweatfleece Hoodie,51,1
2014-01-03,TNA Sweatfleece Hoodie,48,1
2014-01-04,TNA Sweatfleece Hoodie,48,1
2014-01-05,TNA Sweatfleece Hoodie,72,1
2014-01-06,TNA Sweatfleece Hoodie,34,1
2014-01-07,TNA Sweatfleece Hoodie,53,1
2014-01-08,TNA Sweatfleece Hoodie,37,1
2014-01-09,TNA Sweatfleece Hoodie,41,1
2014-01-10,TNA Sweatfleece Hoodie,49,1
2014-01-11,TNA Sweatfleece Hoodie,63,1
2014-01-12,TNA Sweatfleece Hoodie,52,1
2014-01-13,TNA Sweatfleece Hoodie,32,1
2014-01-14,TNA Sweatfleece Hoodie,49,1
2014-01-15,TNA Sweatfleece Hoodie,38,1
2014-01-16,TNA Sweatfleece Hoodie,49,1
2014-01-17,TNA Sweatfleece Hoodie,52,1
2014-01-18,TNA Sweatfleece Hoodie,44,1
2014-01-19,TNA Sweatfleece Hoodie,65,1
2014-01-20,TNA Sweatfleece Hoodie,39,1
2014-01-21,TNA Sweatfleece Hoodie,45,1
2014-01-22,TNA Sweatfleece Hoodie,48,1
2014-01-23,TNA Sweatfleece Hoodie,38,1
2014-01-24,TNA Sweatfleece Hoodie,49,1
2014-01-25,TNA Sweatfleece Hoodie,65,1
2014-01-26,TNA Sweatfleece Hoodie,61,1
2014-01-27,TNA Sweatfleece Hoodie,19,1
2014-01-28,TNA Sweatfleece Hoodie,45,1
2014-01-29,TNA Sweatfleece Hoodie,47,1
2014-01-30,TNA Sweatfleece Hoodie,49,1
2014-01-31,TNA Sweatfleece Hoodie,49,1
2014-02-01,TNA Sweatfleece Hoodie,48,1
2014-02-02,TNA Sweatfleece Hoodie,59,1
2014-02-03,TNA Sweatfleece Hoodie,43,1
2014-02-04,TNA Sweatfleece Hoodie,43,1
2014-02-05,TNA Sweatfleece Hoodie,57,1
2014-02-06,TNA Sweatfleece Hoodie,43,1
2014-02-07,TNA Sweatfleece Hoodie,51,1
2014-02-08,TNA Sweatfleece Hoodie,68,1
2014-02-09,TNA Sweatfleece Hoodie,56,1
2014-02-10,TNA Sweatfleece Hoodie,30,1
2014-02-11,TNA Sweatfleece Hoodie,39,1
2014-02-12,TNA Sweatfleece Hoodie,58,1
2014-02-13,TNA Sweatfleece Hoodie,54,1
2014-02-14,TNA Sweatfleece Hoodie,54,1
2014-02-15,TNA Sweatfleece Hoodie,65,1
2014-02-16,TNA Sweatfleece Hoodie,67,1
2014-02-17,TNA Sweatfleece Hoodie,39,1
2014-02-18,TNA Sweatfleece Hoodie,46,1
2014-02-19,TNA Sweatfleece Hoodie,34,1
2014-02-20,TNA Sweatfleece Hoodie,42,1
2014-02-21,TNA Sweatfleece Hoodie,49,1
2014-02-22,TNA Sweatfleece Hoodie,52,1
2014-02-23,TNA Sweatfleece Hoodie,68,1
2014-02-24,TNA Sweatfleece Hoodie,47,1
2014-02-25,TNA Sweatfleece Hoodie,53,1
2014-02-26,TNA Sweatfleece Hoodie,49,1
2014-02-27,TNA Sweatfleece Hoodie,40,1
2014-02-28,TNA Sweatfleece Hoodie,39,1
2014-03-01,TNA Sweatfleece Hoodie,76,1
2014-03-02,TNA Sweatfleece Hoodie,75,1
2014-03-03,TNA Sweatfleece Hoodie,46,1
2014-03-04,TNA Sweatfleece Hoodie,72,1
2014-03-05,TNA Sweatfleece Hoodie,46,1
2014-03-06,TNA Sweatfleece Hoodie,55,1
2014-03-07,TNA Sweatfleece Hoodie,59,1
2014-03-08,TNA Sweatfleece Hoodie,73,1
2014-03-09,TNA Sweatfleece Hoodie,79,1
2014-03-10,TNA Sweatfleece Hoodie,45,1
2014-03-11,TNA Sweatfleece Hoodie,46,1
2014-03-12,TNA Sweatfleece Hoodie,61,1
2014-03-13,TNA Sweatfleece Hoodie,66,1
2014-03-14,TNA Sweatfleece Hoodie,54,1
2014-03-15,TNA Sweatfleece Hoodie,74,1
2014-03-16,TNA Sweatfleece Hoodie,73,1
2014-03-17,TNA Sweatfleece Hoodie,46,1
2014-03-18,TNA Sweatfleece Hoodie,57,1
2014-03-19,TNA Sweatfleece Hoodie,64,1
2014-03-20,TNA Sweatfleece Hoodie,52,1
2014-03-21,TNA Sweatfleece Hoodie,72,1
2014-03-22,TNA Sweatfleece Hoodie,64,1
2014-03-23,TNA Sweatfleece Hoodie,68,1
2014-03-24,TNA Sweatfleece Hoodie,56,1
2014-03-25,TNA Sweatfleece Hoodie,60,1
2014-03-26,TNA Sweatfleece Hoodie,54,1
2014-03-27,TNA Sweatfleece Hoodie,64,1
2014-03-28,TNA Sweatfleece Hoodie,67,1
2014-03-29,TNA Sweatfleece Hoodie,76,1
2014-03-30,TNA Sweatfleece Hoodie,76,1
2014-03-31,TNA Sweatfleece Hoodie,49,1
2014-04-01,TNA Sweatfleece Hoodie,66,1
2014-04-02,TNA Sweatfleece Hoodie,69,1
2014-04-03,TNA Sweatfleece Hoodie,84,1
2014-04-04,TNA Sweatfleece Hoodie,90,1
2014-04-05,TNA Sweatfleece Hoodie,95,1
